"GEOID","B01001_001","B25001_001","B26001_001","commuteDuration30minplus","commuteDuration60minplus","aggtraveltimeperperson","vehicle","novehiclesavailable","privatetransportmethod","publictransportation","walkingdistancecommute","commutertrain","workedfromhome","ua_per_facilities_prior1980","ua_per_facilities_after2000","ua_total_voms","ua_voms_per_person","ua_per_dr_service","ua_per_do_service","ua_voms_per_facility","ua_oe_after_fares","ua_est_operating_cost_per_person","ua_est_daily_cost","ua_cost_per_hour","ua_passengers_per_hour","ua_est_daily_ridership","ua_est_cost_per_passenger","ua_est_fare_per_person","fatalmvapercapita","fatalmvatrailerpercapita","fatalmvapedestrianstrikepercapita","fatalintoxicationmvapercapita","transportation_score","transportation_rnk","transp_score1","transp_score2","transp_score3","transp_score4","transportation_state_rnk","NAME"
"26123",50414,24781,681,43.469843633656,12.9908165797965,27.7425536827523,2.02553016265184,2.19739465022484,77.437081505426,0.28169014084507,1.80096975294389,0,6.97298545370584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.95072797238862,0,0,3.96715198159242,96.79,48.7235367372354,97.06,86.82,119.64,95.29,30.4878048780488,"Newaygo County, Michigan"
"26125",1272294,557978,12206,40.212033044894,5.98184942864896,21.3296485532205,1.81763861383329,1.89947734166117,73.3872587027638,0.341499881069693,1.13771511712318,0.00355246371081092,18.0350859850673,50,0,286,0.00044174113969214,54.5454545454545,66.6666666666667,13,230916.742,547462884.342,51.4734336,2.1447264,127.2625,6753057.3,16.8527759552107,16691.98,2.43654375482396,0,0.785981856394827,0.550187299476379,108.48,94.8941469489415,105.47,116.03,99.25,108.26,97.5609756097561,"Oakland County, Michigan"
"26127",26788,15645,647,30.4896564813058,6.09223761624597,22.1834740115504,2.05582121596565,1.51405258386219,77.3967125721901,0.168813860506442,2.07019102621057,0.0621945801865837,6.37050199911151,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.78,29.7322540473225,97.25,99.1,95.02,93.49,12.1951219512195,"Oceana County, Michigan"
"26129",20853,15326,283,34.2515142774733,14.0611479665417,26.3556267521025,1.85704889278667,2.82085561497326,82.1519156320918,0.213589640902416,2.02910158857295,0,7.43558937391536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.58,45.1743462017435,97.06,86.82,113.89,95.05,25.609756097561,"Ogemaw County, Michigan"
"26131",5870,5256,77,31.3159355913381,9.43920044419767,23.3094059405941,1.85392881128274,1.74129353233831,74.1089108910891,0,3.81188118811881,0,10.8415841584158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.93,50.4358655043587,97.06,86.82,101.64,104.82,37.8048780487805,"Ontonagon County, Michigan"
"26133",23122,12634,429,33.8524590163934,8.95784543325527,24.2529692529693,1.88018077601411,4.15509387845795,78.6213786213786,0.166500166500166,2.68620268620269,0,5.20590520590521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32488539053715,0,0,0,96.16,36.4570361145704,97.06,86.82,103.75,99.22,15.8536585365854,"Osceola County, Michigan"
"26135",8338,7705,50,31.6142557651992,9.60167714884696,22.5764748725419,1.72615131578947,8.01749271137026,69.7742170429716,0,1.52949745083758,0,13.1463947560087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.39,68.1506849315068,97.06,86.82,101.01,119.03,45.1219512195122,"Oscoda County, Michigan"
"26137",25352,14893,373,22.6168224299065,5.90654205607477,18.2389514367333,1.87186249545289,1.22136118598383,77.3147370189884,0.445303310368005,0.562930599899177,0,10.0991430011763,0,100,14,0.00117627289531171,100,100,14,1250.911,70434.986,1.6464528,0.0686022,2.1037,2675.9064,32.6102581166516,78.051,3.94446197538656,0,0,3.94446197538656,99.88,79.8879202988792,97.46,146.76,84.76,96.56,64.6341463414634,"Otsego County, Michigan"
"26139",298614,116173,10170,23.340478872216,2.82818006757984,18.4901764485046,2.03079468091875,1.73497951290754,78.8288139946914,0.452482727278715,2.63388417232545,0.0105381712321098,9.36184786832555,28.5714285714286,0,208,0.00136996226017428,52.6315789473684,83.3333333333333,11.5555555555556,58164.342,45920897.802,31.8828816,1.3284534,72.272,1191620.736,18.3813011954837,8678.304,3.01392433040648,0,0.669760962312551,0.669760962312551,102.67,88.574097135741,102.13,117.96,81.31,96.66,80.4878048780488,"Ottawa County, Michigan"
"26141",13142,9856,173,34.5015391901492,10.1112952877102,24.1317946505608,1.89154528182394,2.46379943808083,77.113891285591,0.0431406384814495,1.72562553925798,0,8.90854184641933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2183838076396,0,0,7.60919190381981,96.42,42.1232876712329,97.06,86.82,105.53,98.54,23.1707317073171,"Presque Isle County, Michigan"
"26143",23639,23170,228,30.03003003003,8.65410865410865,22.0075434967758,1.71877995642702,2.86062081558125,72.1012288599586,0.24333860566979,1.78853875167295,0,10.8650687431561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.6120817293456,0,0,4.23029738990651,97.04,51.7434620174346,97.06,86.82,98.01,107.68,39.0243902439024,"Roscommon County, Michigan"
"26145",189210,86134,6290,24.4138403562864,5.59780746831107,20.2650811190919,1.79804346144923,2.11590949672219,79.9399768948717,0.36541262745492,2.04681299914611,0,8.36430759957808,0,50,48,0.000602742478276156,50,100,24,10559.706,3396661.416,5.3500776,0.2229199,7.57,52868.88,29.4478071334214,1112.67,4.75661962898367,0,0.528513292109297,0.528513292109297,99.62,78.2067247820673,97.6,134.76,88.19,97.55,59.7560975609756,"Saginaw County, Michigan"
"26147",160089,72467,1498,41.764279050482,13.4120155784922,26.6654515942667,1.94897775376025,2.39590218109716,80.4506313791301,0.817078874246884,1.29714710170844,0,7.11023687034031,50,14.2857142857143,470,0.00646510220363696,50,66.6666666666667,13.0555555555556,238013.223,153087733.458,59.0505408,2.4604392,150.6461,2147610.8016,16.3325781417508,19710.234,4.37256775918395,0,1.24930507405256,1.24930507405256,109.31,95.5479452054795,107.67,116.85,117.73,94.6,98.780487804878,"St. Clair County, Michigan"
"26149",60870,27248,663,27.6777251184834,4.3088467614534,19.7452252920452,1.89618805590851,5.2711681948105,74.2147227888003,0.0927127758205081,2.03226404598554,0,6.10050064898943,0,100,24,0.000890042647876877,50,100,24,1996.415,56074.875,3.0549552,0.1272898,5.0449,3026.94,25.2313821879522,246.58,16.4284540824708,1.64284540824708,1.64284540824708,1.64284540824708,99.48,77.4283935242839,97.48,139.27,87.57,104.16,57.3170731707317,"St. Joseph County, Michigan"
"26151",40574,21751,529,39.2276811317148,13.2543172114956,25.9692082111437,1.91708211563807,2.89224619363941,77.3137829912023,0.269794721407625,3.91788856304985,0,7.95894428152493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.39389756987233,0,0,4.92926504658155,96.92,50.373599003736,97.06,86.82,115.1,101.85,36.5853658536585,"Sanilac County, Michigan"
"26153",8093,5947,148,22.2474829490094,6.82039623254303,18.2744055068836,1.81470819157289,0.845864661654135,80.4130162703379,0.187734668335419,4.66207759699625,0,3.66082603254068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.83,11.6438356164384,97.06,86.82,85.85,94.82,0,"Schoolcraft County, Michigan"
"26155",68061,30272,642,43.6825374646313,8.8622628986621,25.7781296451884,1.97201100731407,2.09885340415884,80.4142700187423,0.193886124216377,1.66095779745363,0,7.49369870096297,0,100,16,0.000517029664577005,100,100,16,1388.553,87778.56,1.1246448,0.0468602,1.8669,2688.336,25.1005410038031,74.423,8.81562128090977,1.46927021348496,4.40781064045489,0,100.02,80.6039850560398,97.28,144.6,111.37,93.27,65.8536585365854,"Shiawassee County, Michigan"
"26157",53071,24005,925,40.7393400775267,11.227191074974,28.0578661031428,2.00121087928465,2.23262513503781,83.1437435367115,0.229306236230385,1.5916550514815,0.031473404972798,4.88737017220449,0,100,15,0.000674430106559957,100,100,0,1446.988,78914.238,1.3789344,0.0574556,1.6366,2003.1984,35.1066845900037,100.35,0,0,0,0,99.63,78.3312577833126,97.42,142.53,116.1,88.84,60.9756097560976,"Tuscola County, Michigan"
"26159",75681,37243,1126,33.2658949951909,5.17727438559252,22.154076629744,1.94461978007375,2.16117216117216,78.2579746988681,0.345015434901035,2.60274801767447,0.0151322559167121,8.74947037104292,0,0,17,0.00051449670116821,50,100,17,2188.297,263356.188,2.8089936,0.1170414,5.0993,13951.6848,22.9524444531602,121.845,7.92801363618345,0,0,2.64267121206115,99.23,75.5292652552927,97.41,123.5,95.32,98.24,54.2682926829268,"Van Buren County, Michigan"
"26161",368394,158115,19832,30.3296130033085,4.66414068613319,18.6678938932258,1.72559227099748,3.97701471618781,61.9063770193165,3.77194374087102,5.82722911207514,0.024070416910562,20.3017554992697,0,0,29,0.000158645929637795,100,100,29,4172.182,31759631.785,2.3290008,0.0970417,2.7101,448467.348,35.8074240802922,434.001,2.9859335385484,0,0.2714485035044,0.814345510513201,104.89,91.9053549190536,97.38,141.28,88.07,139.06,90.2439024390244,"Washtenaw County, Michigan"
"26163",1773767,796119,19831,35.1081867059559,5.21440638089434,21.9170272502511,1.56722945982816,4.74942119902621,73.0045568032356,2.15309290822996,1.69849399748301,0.0100030685088534,12.3805545755252,50,14.2857142857143,257,0.000347403865780449,50,62.5,12.2380952380952,226744.56,3870544441.192,49.1444328,2.0476847,124.5524,47612895.0528,16.4403471952367,16257.979,7.94918385560223,0.169131571395792,3.04436828512426,1.4094297616316,110.41,96.4196762141968,107.19,116.04,96.09,117.3,100,"Wayne County, Michigan"
"26165",33868,16532,462,28.896275591146,6.1947571201934,21.2071296428063,1.85351504319333,2.45586560364465,77.4654902518856,0.434040130923581,3.13789668421802,0,5.81329158958304,0,100,29,0.0020634694748826,100,100,29,3660.992,233608.284,1.1438328,0.0476597,1.7097,2503.0008,27.8760601275077,168.652,14.7631982992796,2.95263965985591,11.8105586394236,0,100.33,82.5031133250311,97.7,150.5,92.89,99.41,70.7317073170732,"Wexford County, Michigan"
"27001",15930,14203,256,34.010152284264,13.4235758601241,25.4646932363155,2.0168709444845,2.88509368263969,75.3762196130313,0.0496113775425831,2.41442037373904,0,12.0390276170002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.27746390458255,0,0,0,97.3,55.9153175591532,97.06,86.82,111.64,102.48,60.4651162790698,"Aitkin County, Minnesota"
"27003",367095,140246,3338,39.934936420761,5.07087724506457,21.9954331442697,2.03759978262626,1.64987934109747,74.4648870593534,1.31401846643728,0.892945988551437,0.0947936797230558,15.320439298003,8.21917808219178,75.3424657534247,710,0.0037184261106834,37.5,14.2857142857143,4.86301369863014,584277.149,1610101686.505,116.49498,4.8539575,200.0071,12043627.5336,24.2689259531287,57453.296,3.81372669200071,0,1.90686334600035,1.08963619771449,110.03,95.9526774595268,108.53,115.41,98.77,103.87,90.6976744186046,"Anoka County, Minnesota"
"27005",35260,19869,514,24.905296508024,6.48116261450513,19.589125733704,2.15460983060261,3.29200247985121,75.2548656163114,0.704355885078777,3.51560086499846,0,10.2934816187828,0,100,6,0.000370713623725672,100,100,6,501.882,66239.016,1.5273888,0.0636412,4.9308,13490.6688,12.9068710959682,79.162,11.3442994895065,0,2.83607487237663,5.67214974475326,98.99,73.4433374844334,97.25,136.16,88.74,103.3,75.5813953488372,"Becker County, Minnesota"
"27007",46421,21583,1944,19.8884282716618,6.81201699165771,19.0886224729666,2.00765021219567,1.13010721529991,77.1697226140103,1.36342266102492,2.92430653502586,0,8.13822284908322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.61678981495444,0,2.15419745373861,2.15419745373861,95.76,29.2341220423412,97.06,86.82,85.62,98.91,31.9767441860465,"Beltrami County, Minnesota"
"27009",41458,17484,981,25.7759649820931,6.29725427775567,21.0260481384325,1.96986783072632,1.45570497712464,81.2416586129136,0.437203736941415,3.01440471259607,0,7.47848497399788,0,100,47,0.00216300796171016,33.3333333333333,100,0,15752.861,1591415.965,12.4938,0.520575,17.3465,39550.02,30.0103767330585,998.886,4.82415939022625,0,2.41207969511313,2.41207969511313,98.96,73.225404732254,98.26,129.42,90.99,94.07,74.4186046511628,"Benton County, Minnesota"
"27011",5152,2984,206,21.4321482223335,7.01051577366049,17.7966881324747,2.08306562643414,2.1087160262418,74.3330266789328,1.28794848206072,5.38178472861086,0,8.14167433302668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.03,34.0286425902864,97.06,86.82,84.97,105.52,38.3720930232558,"Big Stone County, Minnesota"
"27013",69386,29544,4266,13.7235235117116,3.64328278954511,15.6627353386713,1.93885884560203,3.00946071137812,76.1550530188271,1.84483877948496,2.97825146072279,0,8.30447954988098,0,100,18,0.000486907595758494,60,100,18,4947.835,3937130.758,8.088996,0.3370415,17.2343,282091.0224,19.55643687298,825.084,0,0,0,0,99.37,76.4632627646326,97.61,136.51,72.98,105.11,81.3953488372093,"Blue Earth County, Minnesota"
"27015",25826,11802,1193,15.9634838391315,3.60226992351345,14.1362151485224,1.98602229124794,1.5326573921245,80.4679784243713,0.638152396870014,4.11000531793664,0,7.62744055306541,0,100,8,0.000607764187495252,50,100,8,917.72,84904.68,3.5944128,0.1497672,4.7545,9585.072,31.5000946471764,93.05,3.87206690931619,0,0,0,97.96,64.0722291407223,97.38,135.75,72.08,96.85,68.6046511627907,"Brown County, Minnesota"
"27017",36457,15830,2906,29.9547629974431,4.33357372320199,19.6824445775914,2.12754079587747,1.45209307977398,80.0299580587178,0.275614140203715,1.86339125224685,0,8.60994607549431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.3,19.0535491905355,97.06,86.82,88.82,91.81,11.6279069767442,"Carlton County, Minnesota"
"27019",108622,41395,977,37.6274650490292,4.78333659469919,20.0564679986454,2.07755213641222,1.39767394409304,69.3853708093464,0.843210294615645,1.10226887910599,0,22.1249576701659,8.21917808219178,75.3424657534247,710,0.0120216728750423,37.5,14.2857142857143,4.86301369863014,584277.149,319581761.61,116.49498,4.8539575,200.0071,2390484.8592,24.2689259531287,57453.296,1.84124762939368,0,0.920623814696839,0,111.83,96.9178082191781,109.55,115.41,94.35,111.56,96.5116279069767,"Carver County, Minnesota"
"27021",30688,24294,397,31.5136261065787,7.84586009373373,22.0412666460204,2.06986215538847,2.36539060068472,72.8166615051099,0.557448126354909,3.54598947042428,0,10.7928151130381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.83,49.252801992528,97.06,86.82,97.81,104.99,56.9767441860465,"Cass County, Minnesota"
"27023",12388,5649,373,18.2165361848386,4.77372541531411,16.5162138475022,1.97575057736721,1.81019332161687,78.0192813321648,0.105170902716915,2.82208588957055,0,8.20333041191937,0,100,29,0.00508326029798422,100,100,0,2392.939,16131.624,1.696548,0.0706895,3.7842,544.9248,18.6801701812801,295.665,0,0,0,0,99.22,75.46699875467,98.47,136.17,78.29,96.84,80.2325581395349,"Chippewa County, Minnesota"
"27025",57434,22711,1729,51.9834128784915,11.9552460683828,27.5993507602939,2.2953133822699,0.957413952849936,76.5761148129165,0.768836494105587,0.809841107124551,0,12.6533401674355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.48225789601978,0,0,1.74112894800989,97.52,58.8418430884184,97.06,86.82,122.9,94.27,62.7906976744186,"Chisago County, Minnesota"
"27027",65628,27241,3139,18.0066579239383,3.78963650425367,17.3699404672869,1.88291761440302,2.71061142769136,75.1578065635564,1.1756962934155,3.46426541418614,0,11.0329972776498,0,50,48,0.00143596493852275,57.1428571428571,20,12,30011.18,12605989.044,20.6531184,0.8605466,59.2038,558410.2416,14.5353271242724,2065.128,4.57121960138965,0,0,0,99.41,76.8368617683686,98.62,115.21,78.01,107.43,82.5581395348837,"Clay County, Minnesota"
"27029",8579,4449,146,37.2200061368518,9.32801472844431,24.4835880022637,2.30724191063174,4.10764872521247,77.0514997170345,0.565930956423316,4.35766836445954,0,7.7815506508206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.33,40.1618929016189,97.06,86.82,106.5,100.28,48.2558139534884,"Clearwater County, Minnesota"
"27031",5633,6024,73,18.6567164179104,3.90693590869184,12.8624866405415,1.97037037037037,1.79083094555874,62.7003918774492,0.0712504453152832,7.48129675810474,0,18.8457427858924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.49,58.3437110834371,97.06,86.82,72.26,124.68,61.6279069767442,"Cook County, Minnesota"
"27033",11458,5163,383,18.1606272515363,4.06865861411316,14.3478674790556,2.03648851684911,1.94006915097964,74.2383853769992,0.152322924600152,3.82711348057883,0,10.1485148514851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.46,22.5093399750934,97.06,86.82,74.27,102.54,20.3488372093023,"Cottonwood County, Minnesota"
"27035",67113,42191,1182,25.4005826656956,6.39111434814275,20.412617440997,1.97275696712767,1.57582438961123,76.0404223032964,0.345462176734575,1.62722371097407,0,11.3421366997062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47007286218765,0,2.98004857479177,1.49002428739588,96.23,37.8580323785803,97.06,86.82,90.04,99.23,46.5116279069767,"Crow Wing County, Minnesota"
"27037",442204,176447,3382,34.2860580947598,3.90821195379206,19.5778185026811,1.91709491347666,1.88150792638871,69.6586744043983,1.69262879250662,1.28877350166293,0.0127265322744858,18.9167175727958,8.21917808219178,75.3424657534247,710,0.00301194597162832,37.5,14.2857142857143,4.86301369863014,584277.149,2560504475.55,116.49498,4.8539575,200.0071,19152679.896,24.2689259531287,57453.296,2.2613997159682,0.22613997159682,0.22613997159682,0.452279943193639,110.96,96.6376089663761,108.63,115.41,90.57,114.01,95.3488372093023,"Dakota County, Minnesota"
"27039",20962,8399,166,33.1007987058942,4.89333737741381,22.0305480682839,2.32115240708406,1.73514339656567,76.0287511230907,0.844564240790656,1.15902964959569,0,11.1320754716981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.54107432496899,0,0,4.7705371624845,96.02,33.9041095890411,97.06,86.82,94.66,95.28,37.2093023255814,"Dodge County, Minnesota"
"27041",39354,22087,725,17.8971559896581,5.01005458201666,18.1004568553976,2.02537896187414,1.44493755805553,79.6263025512037,0.282326369282891,1.99168420512294,0,10.6565371387506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08207551964222,2.54103775982111,2.54103775982111,2.54103775982111,95.23,17.9638854296389,97.06,86.82,80.64,95.19,8.13953488372093,"Douglas County, Minnesota"
"27043",13909,6921,275,27.154391168232,4.30054374691053,18.3268042790417,2.10680713128039,1.64230827180955,77.2638240168751,0.406810305861082,5.45427150821154,0,8.55808347144794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.45,22.1357409713574,97.06,86.82,85.28,100.38,18.6046511627907,"Faribault County, Minnesota"
"27045",21346,9669,459,42.8495986480777,6.62230671736375,23.042721370095,2.16334338047763,3.2309721175584,72.9744989178508,0.828079420344406,4.64853674602428,0,10.9061823656723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4235922421062,4.68471844842125,18.738873793685,4.68471844842125,96.94,50.46699875467,97.06,86.82,104.02,107.45,58.1395348837209,"Fillmore County, Minnesota"
"27047",30752,14116,569,22.3122676579926,6.14126394052045,19.0061919504644,1.97850213426465,2.03983185169871,80.8806329549364,0.0550395596835225,2.51805985552116,0,7.46474028207774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.50364203954214,0,3.25182101977107,0,95.09,15.5043586550436,97.06,86.82,85.97,93.64,4.65116279069767,"Freeborn County, Minnesota"
"27049",47844,21071,1092,33.3177351427234,7.70706598034628,22.1903901126618,2.01823646273751,2.59503852341038,78.1864805784429,1.02152345720531,2.24062552547503,0,10.1647889692282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.66,46.6998754669988,97.06,86.82,98.86,100.1,54.6511627906977,"Goodhue County, Minnesota"
"27051",6108,3146,95,31.3277176093061,5.57561171279583,20.23891966759,2.2606108687029,2.02161031718369,74.4459833795014,0.207756232686981,3.70498614958449,0,13.6772853185596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.7439423706614,0,0,0,96.13,36.0211706102117,97.06,86.82,92.08,102.17,43.0232558139535,"Grant County, Minnesota"
"27053",1268903,564441,28019,27.289585395854,3.17234422344223,17.3780749620474,1.65886978953295,4.12194760815036,62.0555396257283,4.02348622571288,2.82326673371749,0.0160106893183958,22.3731917018053,8.21917808219178,75.3424657534247,710,0.00103341721964191,37.5,14.2857142857143,4.86301369863014,584277.149,17739354691.135,116.49498,4.8539575,200.0071,132691110.3672,24.2689259531287,57453.296,2.67947983415596,0.0788082304163518,0.945698764996221,0.394041152081759,120.87,97.9763387297634,116.61,115.41,82.49,137.63,100,"Hennepin County, Minnesota"
"27055",18768,8755,289,35.388613276636,5.98866052445074,21.6246601129471,2.07146395838494,1.37230253509323,76.5321062539218,0.75298054800251,2.0288642543401,0,11.4620372307049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.58,45.1743462017435,97.06,86.82,96.9,98.8,53.4883720930233,"Houston County, Minnesota"
"27057",21700,14760,278,27.8682634730539,7.67664670658683,22.9230038022814,2.12335396736072,1.1897174421075,75.0316856780735,0.475285171102662,1.82720743557245,0,11.8081960287283,0,0,6,0.000633713561470215,50,100,6,607.124,29818.575,3.1341168,0.1305882,8.143,8794.44,16.0368660198944,55.511,4.60829493087558,0,4.60829493087558,0,99.12,74.813200498132,97.38,116.73,96.71,98.43,77.9069767441861,"Hubbard County, Minnesota"
"27059",41934,16976,391,50.1917749840188,16.9188152567654,28.8650973719039,2.28541732283465,0.649043016865643,77.9306107014558,0.619209680468898,1.47003214218189,0,11.2686708262431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38469976629942,0,0,0,97.53,59.0286425902864,97.06,86.82,130.42,92.36,63.953488372093,"Isanti County, Minnesota"
"27061",45141,25589,1192,29.007414219208,7.8740157480315,22.1680245476669,2.00848190167477,1.82582774406473,76.2617712411385,1.25912601841075,2.24843931859063,0,7.95153951962755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21528100839591,0,0,2.21528100839591,96.37,41.0647571606476,97.06,86.82,96.58,99.46,50,"Itasca County, Minnesota"
"27063",9964,4914,133,18.699012451696,4.68012022327179,16.3620454987361,2.12689436779009,2.0825223822499,75.4423488236438,0.408321991055804,4.88041998833366,0,9.43029360295547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0361300682457,0,0,0,95.32,19.3648816936488,97.06,86.82,78.22,102.21,12.7906976744186,"Jackson County, Minnesota"
"27065",16261,7793,278,42.5192193968066,20.8900059136606,29.9139799512327,2.28447876447876,2.76265650517148,77.2961257111894,0.541858574911948,3.45434841506367,0,8.3717149823896,0,100,5,0.000677323218639935,100,100,0,595.519,27890.64,2.5119168,0.1046632,4.2382,4068.672,24.6952007927894,101.747,0,0,0,0,100.71,84.1843088418431,97.35,138.5,132.92,97.12,88.3720930232558,"Kanabec County, Minnesota"
"27067",43757,20212,1271,14.3665781696138,3.87216350247959,16.065046625936,1.98848137535817,2.1310181531176,78.5245073269328,0.983049290275162,1.32298222242639,0,8.2962010197988,0,100,27,0.00124029583352474,50,100,13.5,2641.582,721918.086,3.9268032,0.1636168,7.9151,40651.9536,20.6714760394689,731.867,4.57069725986699,2.2853486299335,2.2853486299335,0,98.49,69.2403486924035,97.63,133.6,74.22,96.57,72.0930232558139,"Kandiyohi County, Minnesota"
"27069",4163,2279,259,27.5084554678692,6.48252536640361,18.8832487309645,2.193401592719,1.49100257069409,74.8223350253807,0,5.38071065989848,0,9.9492385786802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.72,27.9887920298879,97.06,86.82,89.25,101.1,29.0697674418605,"Kittson County, Minnesota"
"27071",11950,7418,348,13.8590203106332,6.47152528872959,14.6851520572451,1.97408056042032,1.68173598553345,71.0196779964222,0.393559928443649,4.61538461538462,0,10.1610017889088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.92,32.3474470734745,97.06,86.82,75.56,107.37,34.8837209302326,"Koochiching County, Minnesota"
"27073",6694,3474,160,18.2439726520331,4.85786254048219,15.1053127947186,2.24540090246442,1.73775671406003,73.5617730273499,0.251493241119145,4.49544168500472,0,12.637535366237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.65,26.5255292652553,97.06,86.82,76.45,103.15,26.7441860465116,"Lac qui Parle County, Minnesota"
"27075",10911,7405,268,36.9954128440367,8.14220183486239,21.392068683565,2.01908548707753,1.13005958495993,77.5347506132461,0.388389206868356,4.19051512673753,0,10.874897792314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.16506278068005,0,0,0,96.44,42.5902864259029,97.06,86.82,100.45,100.2,52.3255813953488,"Lake County, Minnesota"
"27077",3800,3457,48,22.1458773784355,4.9154334038055,17.5075376884422,2.24624624624625,1.60804020100503,76.5326633165829,0,6.88442211055276,0,4.92462311557789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.51,7.03611457036115,97.06,86.82,82.11,97.69,0,"Lake of the Woods County, Minnesota"
"27079",28936,12978,410,36.6452835690334,7.82912961073043,22.9399853946757,2.30437429341682,1.29010695187166,80.2031467835093,0.205802297019186,3.42561242780323,0,8.92916417712275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45590268178048,0,0,0,95.59,25.4981320049813,97.06,86.82,101.97,91.53,24.4186046511628,"Le Sueur County, Minnesota"
"27081",5594,3061,187,38.4649122807018,3.85964912280702,19.1715976331361,2.29897330595483,0.705270972531552,72.8550295857988,0.332840236686391,3.2914201183432,0,15.6804733727811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.71,47.4782067247821,97.06,86.82,92.33,101.95,55.8139534883721,"Lincoln County, Minnesota"
"27083",25498,11252,968,12.6453101428698,2.93726151388766,13.3528102392877,1.91052684194742,2.74869109947644,73.5670562047858,0.0556483027267668,4.07027585658637,0,10.4141823674378,0,100,42,0.00333889816360601,50,100,10.5,3530.919,28830.683,3.750672,0.156278,6.1385,1031.268,25.4586625397084,587.75,7.84375245117264,3.92187622558632,0,3.92187622558632,99.15,75,98.17,134.34,68.18,106.44,79.0697674418605,"Lyon County, Minnesota"
"27085",36771,15936,590,30.4488820617853,10.1098025829209,22.4360388757552,2.07200587803086,1.64823591363876,79.9474651956921,0.472813238770686,2.86840031520883,0,7.65957446808511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71953441570803,2.71953441570803,0,0,95.81,30.2615193026152,97.06,86.82,100.84,94.17,33.7209302325581,"McLeod County, Minnesota"
"27087",5371,2552,79,23.4018264840183,5.99315068493151,18.7669801462905,1.99198289684661,3.45368916797488,72.884012539185,0.992685475444096,5.38140020898642,0,8.46394984326019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.23701359151,0,0,0,96.07,34.7758405977584,97.06,86.82,86.06,109.77,40.6976744186046,"Mahnomen County, Minnesota"
"27089",8961,4416,122,35.0858652575958,7.37120211360634,20.9616741123913,2.29411764705882,1.66980244590781,75.2410063484599,0,3.47989654361627,0,11.0039971784623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1594688092847,0,0,0,96,33.7484433374844,97.06,86.82,97.7,97.68,36.046511627907,"Marshall County, Minnesota"
