"GEOID","B01001_001","B25001_001","B26001_001","commuteDuration30minplus","commuteDuration60minplus","aggtraveltimeperperson","vehicle","novehiclesavailable","privatetransportmethod","publictransportation","walkingdistancecommute","commutertrain","workedfromhome","ua_per_facilities_prior1980","ua_per_facilities_after2000","ua_total_voms","ua_voms_per_person","ua_per_dr_service","ua_per_do_service","ua_voms_per_facility","ua_oe_after_fares","ua_est_operating_cost_per_person","ua_est_daily_cost","ua_cost_per_hour","ua_passengers_per_hour","ua_est_daily_ridership","ua_est_cost_per_passenger","ua_est_fare_per_person","fatalmvapercapita","fatalmvatrailerpercapita","fatalmvapedestrianstrikepercapita","fatalintoxicationmvapercapita","transportation_score","transportation_rnk","public_score","infrastructure_score","safety_score","private_score","transportation_state_rnk","NAME"
"30081",43790,20914,297,31.4026602176542,9.46191051995163,21.3916436351813,2.3043895674436,4.08030031010282,75.0988999078741,0.0325150382051699,3.39240231940606,0,10.366878014415,0,100,6,0.000325150382051699,100,100,6,224.424,1437.558,1.1261712,0.0469238,1.3944,200.7936,33.6516064257028,15.169,9.13450559488468,0,0,2.28362639872117,99.25,78.7161109379869,96.03,143.51,98.88,102.89,90.9090909090909,"Ravalli County, Montana"
"30083",11375,5527,43,22.3280217644773,9.03614457831325,18.4476635514019,2.16696035242291,3.58080239970004,80.8971962616823,0.149532710280374,7.42056074766355,0,3.81308411214953,50,50,8,0.00149532710280374,100,100,4,318.376,2659.648,2.0527248,0.0855302,4.7124,904.7808,18.1500297088532,14.08,0,0,0,0,101.75,87.5662200062325,96.39,144.09,89.88,106.85,98.1818181818182,"Richland County, Montana"
"30085",10884,4071,247,25.2234073219948,4.09339867396944,16.3677437020811,1.91768097373479,2.32751454696592,76.3691128148959,1.36911281489595,8.35158817086528,0,5.01095290251917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5633958103638,0,0,18.3755972069092,94.9,13.2751636023683,100.07,88.58,133.97,114.54,14.5454545454545,"Roosevelt County, Montana"
"30087",8464,3821,81,18.5945273631841,5.72139303482587,14.6992592592593,2.35190217391304,1.84194890077243,80.237037037037,0.0888888888888889,5.57037037037037,0,4.71111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.87,3.27204736678093,96.2,89.07,89.88,96.92,1.81818181818182,"Rosebud County, Montana"
"30089",12298,6793,221,26.0141843971631,9.33333333333333,18.8718131999047,2.09220779220779,1.3562605957859,64.0457469621158,0,4.50321658327377,0,16.0114367405289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5256139209628,8.13140348024069,0,32.5256139209628,96.44,41.6017450919289,95.93,87.86,157.9,113.46,47.2727272727273,"Sanders County, Montana"
"30091",3522,2039,86,15.8483530142946,5.7799875699192,15.6617210682493,2.28947368421053,1.338199513382,76.4985163204748,0.949554896142433,7.12166172106825,0,4.51038575667656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.785917092561,0,0,28.3929585462805,93.39,1.68276721720162,98.8,88.79,166.74,103.66,0,"Sheridan County, Montana"
"30093",35017,17209,1324,13.4280991735537,2.44628099173554,14.4515441959531,1.96393398988555,1.71175791768175,76.702374240431,0.958466453674121,3.063333959782,0,5.24963979201904,0,100,10,0.000626448662532106,66.6666666666667,100,5,1287.951,197056.503,3.9706248,0.1654427,12.4627,45763.0344,13.2750286855978,0,11.4230231030642,5.71151155153211,2.85575577576606,5.71151155153211,96.64,45.8709878466812,98.83,138.11,108.46,101.25,49.0909090909091,"Silver Bow County, Montana"
"30095",8916,4682,119,41.5767847971238,13.4565998972779,26.5032211882606,2.32681489418698,1.11786148238153,66.3326175137199,2.72011453113815,5.03459794798377,0,7.08661417322835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.51,72.2966656279215,104.15,85.64,89.88,107.99,81.8181818181818,"Stillwater County, Montana"
"30097",3690,1889,20,31.1862244897959,12.8826530612245,22.0833333333333,2.60187185025198,1.46713615023474,71.3615023474178,2.87558685446009,5.16431924882629,0,7.981220657277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.2005420054201,0,0,54.2005420054201,95.81,29.354939233406,104.62,86.92,203.23,99.66,41.8181818181818,"Sweet Grass County, Montana"
"30099",6173,2933,236,27.3297116590054,6.14291684078562,17.7771758757674,2.54859967051071,1.31037064769749,66.955579631636,0.938967136150235,6.3199711087035,0,13.5789093535572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1995788109509,0,0,16.1995788109509,95.96,31.9102524150826,98.77,88.17,123.76,106.8,43.6363636363636,"Teton County, Montana"
"30101",5013,2330,563,17.4293059125964,6.32390745501285,13.5129604365621,2.17174515235457,8.27648931332424,71.7598908594816,1.00045475216007,4.00181900864029,0,11.5507048658481,0,100,5,0.0022737608003638,0,100,5,146.515,3273.248,1.713444,0.0713935,3.3901,1789.9728,21.059408277042,2.269,19.9481348493916,0,0,0,98.3,70.3334372078529,98.96,123.52,102.17,118.45,78.1818181818182,"Toole County, Montana"
"30103",693,461,0,12.9032258064516,5.37634408602151,10.4815864022663,2.44477611940298,1.41643059490085,71.3881019830028,0,3.39943342776204,0,20.9631728045326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.58,24.9298846992833,95.93,90.29,89.88,98.48,32.7272727272727,"Treasure County, Montana"
"30105",7553,4303,131,16.3730569948187,3.93782383419689,12.5066079295154,2.3118948824343,2.2202486678508,70.2202643171806,0.293685756240822,4.75770925110132,0,14.9779735682819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.47,22.6861950763478,96.82,89.7,89.88,106.29,27.2727272727273,"Valley County, Montana"
"30107",2082,1187,29,19.2439862542955,5.15463917525773,10.8780160857909,2.5673420738975,2.69541778975741,51.2064343163539,0.268096514745308,17.5603217158177,0,21.9839142091153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.16,54.4717980679339,96.74,90.18,89.88,147.69,65.4545454545455,"Wheatland County, Montana"
"30109",1018,555,16,22.3587223587224,7.12530712530713,15.9408033826638,2.51421800947867,0,80.338266384778,0,2.11416490486258,0,13.953488372093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.92,13.7425989404799,95.93,88.71,89.88,83.11,16.3636363636364,"Wibaux County, Montana"
"30111",163593,71296,3150,14.5513849067522,3.1301786043086,17.3138570037111,2.0744776119403,1.65212433691934,81.5687918428742,0.8938809227317,2.12188836968449,0,6.25470058071436,0,100,1,1.23293920376786e-05,100,100,0,62.012,47233.75,1.0166448,0.0423602,1.0618,18475.32,39.894707101149,3.138,10.3916426741976,0.611273098482209,1.83381929544663,2.44509239392884,97.06,52.4774072919913,98.63,144.69,101.89,92.7,63.6363636363636,"Yellowstone County, Montana"
"31001",31284,13775,1515,17.4001907616842,4.1967570513694,16.4054054054054,2.03656610330122,1.46305285868393,83.158580267014,0.0325626831650928,2.04493650276783,0,4.40898730055357,0,100,13,0.000846629762292413,100,100,0,416.723,2089.775,1.9190592,0.0799608,1.124,134.88,71.1395017793594,1.232,6.39304436772791,0,0,3.19652218386396,97.38,58.1489560610782,96.03,144.97,98.54,91.25,91.304347826087,"Adams County, Nebraska"
"31003",6310,3127,49,24.1030999651689,4.04040404040404,15.9117647058824,2.38780207134638,1.51702786377709,72.6625386996904,0,4.73684210526316,0,11.1145510835913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.5435816164818,15.8478605388273,0,0,94.31,6.63758180118417,95.93,88.72,119.16,101.17,26.0869565217391,"Antelope County, Nebraska"
"31005",472,245,0,36.3636363636364,19.6969696969697,19.9782608695652,2.95,0,65.2173913043478,0,4.78260869565217,0,13.9130434782609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.3,56.8712994702399,95.93,87.53,89.88,95.9,89.1304347826087,"Arthur County, Nebraska"
"31007",605,364,0,52.4193548387097,5.64516129032258,24.368932038835,2.67659574468085,2.26537216828479,71.5210355987055,0,1.29449838187702,0,19.7411003236246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.88,64.7242131505142,95.93,86.26,89.88,92,94.5652173913043,"Banner County, Nebraska"
"31009",346,279,0,30.7228915662651,4.81927710843374,15.85,2.60773480662983,0,60,0.5,18.5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.57,44.624493611717,97.44,88.73,89.88,134.81,79.3478260869565,"Blaine County, Nebraska"
"31011",5413,2566,90,18.8671875,4.21875,15.7073258751353,2.27313769751693,1.70104958378574,77.9862865391555,0.541320822807651,4.04186214363046,0,7.61457957416095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4740439682246,0,0,0,94.4,7.35431598628856,97.57,88.77,101.26,96.92,28.2608695652174,"Boone County, Nebraska"
"31013",10821,5254,180,4.99479708636837,1.87304890738814,9.45677123182861,2.26638986013986,1.7812679563302,78.2708492731446,0.191277735271614,0.612088752869166,0,8.09104820198929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.24129008409574,0,0,0,93.22,1.30881894671237,96.51,90.59,95.57,89.86,4.34782608695652,"Box Butte County, Nebraska"
"31015",1812,1210,24,27.330779054917,10.4725415070243,20.634201585504,2.59355638166047,0.113250283125708,73.0464326160815,0.792751981879955,9.96602491506229,0,11.3250283125708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.04,33.4995325646619,98.33,87.34,89.88,105.21,66.304347826087,"Boyd County, Nebraska"
"31017",2752,1679,31,6.10619469026549,1.85840707964602,9.09935379644588,2.25,1.69628432956381,73.0210016155089,0,4.68497576736672,0,8.72374798061389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.63,2.39950140230601,95.93,90.69,89.88,103.37,7.60869565217391,"Brown County, Nebraska"
"31019",49840,20844,2117,16.032033265314,3.69614599776691,15.8520971302428,2.06139530047827,1.04646295521139,83.0647534952171,0.176600441501104,2.12656364974246,0,4.44076526857984,0,100,39,0.00143487858719647,100,100,19.5,1741.969,88433.328,1.4583816,0.0607659,2.334,2688.768,26.0350899742931,100.392,8.02568218298555,0,4.01284109149278,0,97.22,55.4689934559053,96.47,145.17,99.21,90.21,88.0434782608696,"Buffalo County, Nebraska"
"31021",6705,3359,93,39.6807297605473,9.04599011782592,22.7440308988764,2.08996415770609,0.952717007762879,80.5126404494382,0.105337078651685,2.6685393258427,0,7.61938202247191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9142431021626,0,0,0,96.1,35.0576503583671,96.25,86.73,99.07,93.1,67.3913043478261,"Burt County, Nebraska"
"31023",8354,4023,140,32.4521651560926,7.15005035246727,21.7063859324387,2.45946736903717,1.04239054899236,78.0194354465525,0.1388246182323,5.66867191115224,0,8.09810273021749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.42,21.9071361794952,96.35,87.03,89.88,95.77,58.695652173913,"Butler County, Nebraska"
"31025",26546,11571,244,49.8866580310881,4.06411917098446,26.4476140691509,2.2906780502333,1.07559008066926,83.1528638637891,0.0224031065641102,1.12015532820551,0,7.75894257337017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76704588261885,0,0,0,96.02,33.1879090059209,96,85.66,92.2,84.33,65.2173913043478,"Cass County, Nebraska"
"31027",8401,3924,120,25.8737742016595,5.63238622076942,17.6006441223833,2.42169039684944,1.81734529560617,79.296066252588,0,3.33563377041638,0,8.51161720726938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8066896798,0,0,11.9033448399,94.35,6.91804300405111,95.93,88.23,122.11,92.01,27.1739130434783,"Cedar County, Nebraska"
"31029",3694,1870,59,13.2381570408825,3.89357560025957,11.9524913093859,2.33223249669749,1.85507246376812,75.550405561993,0.405561993047509,5.61993047508691,0,10.7184241019699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.42,7.51012776565908,97.16,89.87,89.88,101.86,29.3478260869565,"Chase County, Nebraska"
"31031",5505,3004,92,14.4731610337972,2.54473161033797,10.8531468531469,2.1582131223825,2.19391365888181,65.8391608391608,1.04895104895105,5.87412587412587,0,12.0629370629371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.661217075386,0,0,18.1653042688465,94.57,9.1928949828607,99.1,90.18,161.43,115.26,35.8695652173913,"Cherry County, Nebraska"
"31033",9575,4901,96,16.9724770642202,3.8302752293578,14.1132686084142,2.08825589540042,1.42517814726841,79.9784250269687,0,4.18554476806904,0,5.93311758360302,0,100,2,0.000431499460625674,100,100,2,277.543,0,2.406804,0.1002835,3.378,0,29.6872409709887,11.073,10.443864229765,0,0,10.443864229765,96.56,44.2817076971019,95.93,145.62,111.72,97.77,77.7173913043478,"Cheyenne County, Nebraska"
"31035",6104,2832,75,29.6631655197392,4.63600144875045,20.0713101160862,2.38987237546315,0.431177446102819,79.7346600331675,0.33167495854063,1.92371475953566,0,8.42454394693201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.03,15.6123402929261,96.94,87.51,89.88,86.26,46.7391304347826,"Clay County, Nebraska"
"31037",10608,3998,75,20.4676045175352,3.98256389934615,17.2364941443143,2.33445002791736,0.529600907887271,78.9384208537968,0.0755572346052134,5.6101246694371,0,4.66565923687193,0,100,2,0.000377786173026067,100,100,0,47.762,210.768,0.9780408,0.0407517,2.9915,287.184,13.622497075046,4.93,0,0,0,0,96.36,39.9189778747273,96.16,144.71,89.88,95.74,73.9130434782609,"Colfax County, Nebraska"
"31039",9035,4124,112,19.0974645266341,4.2335426843452,16.3470820535323,2.18007559395248,0.548486178148311,85.5638437911365,0,2.41333918385257,0,5.6823168056165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.75,2.92926145216578,95.93,88.59,89.88,85.4,11.9565217391304,"Cuming County, Nebraska"
"31041",10625,5350,92,16.6461159062885,3.59638306617345,15.0842105263158,2.27706299911269,2.20264317180617,79.2727272727273,0.0191387559808612,3.84688995215311,0,6.87081339712919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.07,4.48737924587099,95.99,88.96,89.88,96.29,18.4782608695652,"Custer County, Nebraska"
"31043",21284,7768,208,11.1762921007383,2.14422979670274,14.4135302525012,2.04930065087938,4.5198817583675,77.0080990948071,1.00047641734159,2.9728442115293,0,5.7932348737494,66.6666666666667,33.3333333333333,30,0.0028585040495474,75,66.6666666666667,10,6227.343,749571.165,6.2778888,0.2615787,17.5064,44116.128,14.9418898231504,911.43,0,0,0,0,102.93,89.7787472732939,98.96,133.63,89.88,105.34,98.9130434782609,"Dakota County, Nebraska"
"31045",8383,4021,990,17.7124702144559,6.48662960021181,12.1093194213896,2.17523640661939,0.564681724845996,71.733459805549,0.0474270808631729,8.9162912022765,0,10.433957789898,0,100,2,0.000474270808631729,100,100,0,106.871,216.856,4.662468,0.1942695,8.1793,392.6064,23.7513601408433,1.557,0,0,0,0,97.74,62.8233094421938,96.08,146.2,89.88,112.15,93.4782608695652,"Dawes County, Nebraska"
"31047",24031,9839,326,19.3126856173101,6.55918540517607,17.5082562747688,2.20956926923514,1.68046357615894,78.2034346103038,0.544914134742404,2.02278731836196,0,2.69980184940555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.48,8.10221252726706,97.58,88.25,89.88,93.55,30.4347826086957,"Dawson County, Nebraska"
"31049",1878,988,6,30.440251572327,5.91194968553459,20.5070754716981,2.34411384217335,0.117924528301887,81.6037735849057,0,3.41981132075472,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.73,11.1561234029293,95.93,87.38,89.88,87.64,40.2173913043478,"Deuel County, Nebraska"
"31051",5632,2549,71,32.3311061618411,4.71417965850037,19.881280110117,2.45051500223914,0.75705437026841,78.1486579490709,0,5.88437715072264,0,7.29525120440468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.88,13.0258647553755,95.93,87.56,89.88,95.64,42.9347826086956,"Dixon County, Nebraska"
"31053",37249,16283,1017,22.7710773847308,4.86467770788851,18.1485816195731,2.03422364915636,1.48464739624339,83.2748146909658,0.0167196121049992,1.70540043470991,0,3.42194727748983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4770866331982,8.05390748744933,0,2.68463582914978,93.84,3.11623558741041,95.98,88.07,107.07,90.52,13.5869565217391,"Dodge County, Nebraska"
"31055",578771,242862,12386,18.7996246972917,2.72910338996251,17.8127216163779,1.79630929300196,2.1615786810592,77.6118953636181,1.11694654445708,1.86358466581923,0.00669030574697264,9.79828728172878,0,93.75,106,0.00035458620458955,80,75,3.3125,27868.269,105211819.881,8.7050352,0.3627098,16.2863,1305118.9368,22.2708534166754,3641.71,3.4555981554017,0,0.518339723310256,0.863899538850426,98.85,75.6933624181988,99.6,134.73,93.85,101.62,97.8260869565217,"Douglas County, Nebraska"
"31057",1900,1012,37,13.6986301369863,0.799086757990868,12.4028629856851,2.29661016949153,1.74897119341564,77.0961145194274,0.204498977505113,7.05521472392638,0,10.4294478527607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,4.14459333125584,96.55,89.73,89.88,103.7,16.304347826087,"Dundy County, Nebraska"
"31059",5561,2741,201,22.0692221808709,4.61481205805731,15.8066184074457,2.3863443596268,0.379179593243709,80.0758359186487,0.0689417442261289,4.7569803516029,0.0689417442261289,7.37676663219579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.9647545405503,0,0,0,93.96,3.92645684013711,96.14,88.75,112.03,91.72,15.2173913043478,"Fillmore County, Nebraska"
"31061",2914,1546,68,31.73311635476,5.77705451586656,20.1461769115442,2.34297520661157,1.50262960180316,77.8860569715142,0,3.97301349325337,0,7.87106446776612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.3,20.2243689622935,95.93,87.49,89.88,95.3,55.4347826086956,"Franklin County, Nebraska"
"31063",2512,1400,112,27.2983114446529,3.93996247654784,17.5063078216989,2.32871287128713,0.177304964539007,75.6938603868797,0.336417157275021,7.31707317073171,0,10.3448275862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.15,17.669055780617,96.95,88.25,89.88,101.71,50,"Frontier County, Nebraska"
"31065",4655,2543,69,18.941504178273,2.50696378830084,13.7100259291271,2.3643216080402,1.34083044982699,79.6024200518583,0,4.27830596369922,0,6.91443388072602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.73,2.80461202866937,95.93,89.36,89.88,93.6,10.8695652173913,"Furnas County, Nebraska"
"31067",21706,10321,519,27.0879011361371,5.46143113414391,19.8461681894462,2.13901147396293,2.35875974890622,80.6451612903226,0,4.11150475480142,0,6.45161290322581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.07,16.17326269866,95.93,87.57,89.88,98.13,48.9130434782609,"Gage County, Nebraska"
"31069",1726,1185,32,19.6610169491525,4.06779661016949,12.2963951935915,2.14434180138568,1.20160213618158,67.5567423230975,0,5.60747663551402,0,21.2283044058745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.5,42.8794016827672,95.93,89.77,89.88,111.19,76.0869565217391,"Garden County, Nebraska"
"31071",1889,1026,49,11.8161925601751,4.37636761487965,13.4410844629823,2.63237139272271,1.87695516162669,79.5620437956204,0,10.5318039624609,0,4.69238790406674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.9380624669137,0,0,0,92.43,0.560922405733874,95.93,89.43,122.49,103.25,0,"Garfield County, Nebraska"
"31073",1811,1175,30,27.6699029126214,7.76699029126214,20.9548611111111,2.62977602108037,0.810185185185185,67.2453703703704,0,2.66203703703704,0,4.62962962962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.28,19.756933624182,95.93,87.25,89.88,96.58,54.3478260869565,"Gosper County, Nebraska"
"31075",718,417,34,23.3333333333333,7.77777777777778,15.7636887608069,2.52459016393443,0,61.9596541786743,0,5.76368876080692,0,22.1902017291066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.11,53.4746026799626,95.93,88.76,89.88,108.05,86.9565217391304,"Grant County, Nebraska"
"31077",2219,1205,25,24.1695303550974,10.6529209621993,17.1258671952428,2.41356673960613,0.693756194251734,73.0426164519326,0,6.24380574826561,0,13.4786917740337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.97,32.1907136179495,95.93,88.36,89.88,101.74,64.1304347826087,"Greeley County, Nebraska"
"31079",62616,25122,892,15.6185806109602,3.94937379895302,17.6672799457732,1.99468892261002,1.28006206361521,82.3149672379846,0.261450566476227,1.16200251767212,0,2.57900003227785,0,100,13,0.000419612020270488,100,100,0,734.111,64211.616,1.4425392,0.0601058,2.4009,4667.3496,25.0346953225874,58.625,7.98517950683531,0,3.19407180273413,1.59703590136706,96.56,44.2817076971019,96.72,144.6,100.65,90.53,77.7173913043478,"Hall County, Nebraska"
"31081",9376,4080,115,26.3536283981128,5.99865198831723,19.9420686749526,2.39444911690496,1.26448893572181,76.5957446808511,0,5.22435222245629,0,6.23551716873815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.88,13.0258647553755,95.93,87.55,89.88,97.76,42.9347826086956,"Hamilton County, Nebraska"
"31083",3216,1950,45,24.6930422919509,10.0272851296044,21.6896325459318,2.35901639344262,0.197109067017083,80.4461942257218,0.26246719160105,2.69028871391076,0,3.80577427821522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.85,12.6207541290122,96.73,87.04,89.88,87.17,41.304347826087,"Harlan County, Nebraska"
"31085",891,476,0,19.2,3.46666666666667,14.6917808219178,2.45762711864407,2.05479452054794,72.1461187214612,0,5.47945205479452,0,14.3835616438356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.18,18.2923028980991,95.93,89.07,89.88,103.19,51.0869565217391,"Hayes County, Nebraska"
"31087",2630,1585,31,23.0414746543779,8.29493087557604,21.0168776371308,2.35009140767824,0.421940928270042,76.4556962025316,0,2.10970464135021,0,8.43881856540084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.32,20.4425054534123,95.93,87.23,89.88,90.41,56.5217391304348,"Hitchcock County, Nebraska"
"31089",10175,4938,171,12.5348787293411,4.16398368748658,12.7555513016845,2.32277227722772,1.09342029541531,78.2350689127106,0.0957120980091884,5.32159264931087,0,10.8154670750383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.14,4.95481458398255,96.22,89.63,89.88,97.21,19.5652173913043,"Holt County, Nebraska"
"31091",714,425,56,19.6787148594378,8.03212851405623,12.906976744186,2.53618421052632,1.3840830449827,62.7906976744186,1.32890365448505,14.6179401993355,0,17.2757475083056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.62,45.5282019320661,99.95,89.59,89.88,128.26,80.4347826086957,"Hooker County, Nebraska"
"31093",6461,2891,10,36.3909272848566,5.83722481654436,24.9469413233458,2.45193065405831,0.936329588014981,83.1460674157303,0.15605493133583,2.68414481897628,0,6.4294631710362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.21,18.8220629479589,96.4,86.09,89.88,84.61,53.2608695652174,"Howard County, Nebraska"
"31095",7213,3703,98,20.5373687461396,5.58987029030266,16.6503173687248,2.02171830086234,2.6270207852194,76.2839007501443,0.173110213502597,1.5002885170225,0,6.57818811309867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8638569249965,0,0,0,95.02,15.4253661576815,96.46,88.5,98.42,99.42,45.1086956521739,"Jefferson County, Nebraska"
"31097",5298,2095,1030,28.1004709576138,9.99476713762428,20.7213195470212,2.25143184421535,1.57557853274249,73.5598227474151,0,7.38552437223043,0,5.90841949778434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.72,27.7968214397008,95.93,87.32,89.88,108.14,60.8695652173913,"Johnson County, Nebraska"
"31099",6639,2965,55,19.4108527131783,3.53488372093023,17.2749781532188,2.32451304667402,2.67987183221672,79.755316050102,0.203903291581707,4.19458199825226,0,6.05884066414215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.26,6.1078217513244,96.55,88.32,89.88,96.78,23.9130434782609,"Kearney County, Nebraska"
"31101",8312,5350,69,14.2545652766421,2.56200599618425,12.7862016679302,2.09522539343825,1.49329283725639,84.1041192822846,0.328531715946424,2.67879706848623,0,7.27824109173616,0,100,3,0.000758150113722517,100,100,0,125.91,1985.321,1.1931024,0.0497126,6.6849,2085.6888,7.43655103292495,26.807,0,0,0,0,96.17,36.1483328139607,96.93,146.01,89.88,90.75,69.5652173913043,"Keith County, Nebraska"
"31103",946,491,0,20.3271028037383,2.33644859813084,14.643605870021,2.92727272727273,0.419287211740042,60.377358490566,0,15.0943396226415,0,10.272536687631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.51,8.44499844188221,95.93,89.08,89.88,123.06,31.5217391304348,"Keya Paha County, Nebraska"
"31105",3583,1818,51,18.8735769922109,6.41102456560815,14.4725028058361,2.07031778228533,1.85185185185185,79.0123456790123,0,5.44332210998878,0,6.34118967452301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.54,8.78778435649735,95.93,89.13,89.88,102.49,33.1521739130435,"Kimball County, Nebraska"
"31107",8434,4550,153,22.992900054615,5.16111414527581,17.2856788899901,2.26843213963286,1.11524163568773,76.8830525272547,0.247770069375619,4.90584737363726,0,9.26660059464817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.04,15.8928014957931,96.68,88.32,89.88,98.59,47.8260869565217,"Knox County, Nebraska"
"31109",320301,134214,13233,17.3458160166492,3.48450458040705,17.9774042917854,1.90662002363456,2.23995528414193,78.4617895847543,0.901846248914228,3.06930866227111,0.0104933629479354,7.28122795665075,100,0,73,0.000425564163999604,75,100,73,10570.023,19632820.753,6.0664416,0.2527684,16.786,623230.608,15.058286667461,2120.876,4.05868230195972,0.624412661839957,0.312206330919978,1.24882532367991,107.69,94.7023995014023,98.72,138.48,94.57,101.65,100,"Lancaster County, Nebraska"
"31111",34906,16558,680,11.4441747572816,2.54247572815534,14.6635751417769,2.09321975206039,1.17696011412947,86.2358223062382,0.56710775047259,2.37476370510397,0,2.64650283553875,0,100,8,0.000472589792060492,100,100,8,726.254,79810.944,1.7193216,0.0716384,3.9122,9013.7088,18.3115382649149,105.11,0,0,0,0,95.9,30.9753817388595,97.65,145.47,89.88,87.44,63.0434782608696,"Lincoln County, Nebraska"
"31113",865,378,0,36.6391184573003,8.26446280991736,20.0738916256158,2.89375,0,70.1970443349754,0.492610837438424,8.3743842364532,0.492610837438424,10.5911330049261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.08,52.8513555624805,97.42,87.51,89.88,99.47,85.8695652173913,"Logan County, Nebraska"
"31115",665,437,0,38.7323943661972,15.4929577464789,24.5495495495495,2.625,0,73.2732732732733,0,5.40540540540541,0,14.7147147147147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.35,57.7438454347149,95.93,86.21,89.88,94.83,90.2173913043478,"Loup County, Nebraska"
"31117",475,256,0,42.2110552763819,1.50753768844221,16.023166023166,2.86069651741294,0,61.3899613899614,0,8.49420849420849,0,23.1660231660232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.97,50.9192894982861,95.93,88.68,89.88,108.68,83.695652173913,"McPherson County, Nebraska"
